Patent_code,ID1,ID2,ID3,ID4,ID5,ID6,ID7
C12C 7/26,C4198,C17200,C3761,,,,
C12C 7/28,C17200,C12791,,,,,
C12C 11/00,C693,C1875,,,,,
C12C 11/02,C2426,C17200,C693,C1875,,,
C12C 11/06,C387,C17200,C693,C1875,,,
C12C 11/07,C693,C1875,C192837,,,,
C12C 11/09,C693,C1875,C2426,C8222,,,
C12C 11/11,C2427,C1875,C192762,,,,
C12C 12/00,C2427,C1875,,,,,
C12C 12/02,C2427,C188621,C1875,,,,
C12C 12/04,C2427,C682,,,,,
C12C 13/00,C2427,C192807,,,,,
C12C 13/02,C2427,C192807,,,,,
C12C 13/06,C2427,C192807,C7726,,,,
C12C 13/08,C2427,C192807,C7726,,,,
C12C 13/10,C2427,C192807,C192901,,,,
C12F 3/00,C2429,,,,,,
C12F 3/02,C2429,C2979,,,,,
C12F 3/04,C16927,C2979,C16927,,,,
C12F 3/06,C16927,C692,,,,,
C12F 3/08,C16968,C678,,,,,
C12F 3/10,C16968,C5240,C678,,,,
C12F 5/00,C4922,C678,,,,,
C12G 1/00,C17159,C17163,,,,,
C12G 1/02,C17159,C17161,C7389,,,,
C12G 1/022,C17159,C693,C7389,C5828,,,
C12G 1/024,C17159,C693,C7389,C5828,,,
C12G 1/026,C17159,C693,C7389,C5828,C10383,,
C12G 1/028,C17159,C693,C7389,C5828,C7726,,
C12G 1/032,C17159,C693,C7389,C5828,,,
C12G 1/036,C17159,C693,C7389,C5828,,,
C12G 1/04,C17159,C188247,C7389,,,,
C12G 1/06,C14940,C14941,,,,,
C12G 1/067,C14940,C14941,C4170,,,,
C12G 1/073,C14940,C14941,C17158,C693,C8223,,
C12G 1/08,C17159,C17163,C17158,C9218,,,
C12G 1/09,C17159,C17163,C16813,C2311,,,
C12G 1/10,C17159,C17163,C4811,,,,
C12G 1/12,C17159,C17163,C193011,C15091,,,
C12G 1/14,C17159,C17163,C684,,,,
C12G 3/00,C692,,,,,,
C12G 3/005,C692,,,,,,
C12G 3/02,C692,C6175,C693,,,,
C12G 3/021,C692,C6175,C693,C3294,C9735,,
C12G 3/022,C692,C6175,C693,C3294,,,
C12G 3/023,C692,C6175,C693,C16768,,,
C12G 3/024,C692,C6175,C693,C6713,,,
C12G 3/025,C692,C6175,C693,C683,,,
C12G 3/026,C692,C6175,C693,C474,,,
C12G 3/04,C692,C10383,,,,,
C12G 3/05,C692,C10383,C474,C11090,,,
C12G 3/055,C692,C10383,C474,C11090,C12357,,
C12G 3/06,C692,C10383,C6376,,,,
C12G 3/07,C692,C10383,C6376,C6050,,,
C12G 3/08,C6173,C10396,,,,,
C12H 1/00,C692,C12791,,,,,
C12H 1/02,C692,C12791,C12717,,,,
C12H 1/04,C692,C12791,C12717,C8449,,,
C12H 1/044,C692,C12791,C12717,C8345,,,
C12H 1/048,C692,C12791,C12717,C8345,C14527,,
C12H 1/052,C692,C12791,C12717,C11306,,,
C12H 1/056,C692,C12791,C12717,C12541,,,
C12H 1/06,C692,C12791,C12717,,,,
C12H 1/065,C692,C12791,C12717,C3270,,,
C12H 1/07,C692,C12791,C12717,C6254,,,
C12H 1/075,C692,C12791,C12717,C6254,,,
C12H 1/08,C692,C12791,C12717,C7726,,,
C12H 1/10,C692,C12791,C12717,C194119,,,
C12H 1/12,C692,C12791,,,,,
C12H 1/14,C692,C12791,,,,,
C12H 1/15,C692,C12791,C5780,,,,
C12H 1/16,C692,C12791,,,,,
C12H 1/18,C692,C12791,C7726,,,,
C12H 1/20,C692,C12791,C6031,C4164,,,
C12H 1/22,C692,C12791,C593,,,,
C12H 3/00,C6173,C12791,C683,C192762,,,
C12H 3/02,C6173,C12791,C683,C5999,C192762,,
C12H 3/04,C6173,C12791,C683,C10017,C192762,,
C12H 6/00,C6173,C12791,C192762,,,,
C12H 6/02,C6173,C12791,C192762,C5238,,,
C12H 6/04,C6173,C12791,C192762,C6622,,,
C12J 1/00,C16848,C12791,,,,,
C12J 1/02,C17157,C12791,,,,,
C12J 1/04,C16848,C12791,C678,,,,
C12J 1/06,C16848,C12791,C10306,,,,
C12J 1/08,C16848,C6376,C8332,,,,
C12J 1/10,C16848,C12794,,,,,
C12L 3/00,C3878,C13515,C1805,C5828,,,
C12L 9/00,C1805,C5828,,,,,
C12L 11/00,C5828,,,,,,
C12M 1/00,C1186,C5780,C10229,,,,
C12M 1/02,C1186,C5780,C10229,C601,C7708,,
C12M 1/04,C1186,C5780,C10229,C6916,,,
C12M 1/06,C1186,C5780,C10229,C6916,C601,,
C12M 1/08,C1186,C5780,C10229,C6916,,,
C12M 1/09,C1186,C5780,C10229,C6401,,,
C12M 1/10,C1186,C5780,C10229,,,,
C12M 1/107,C1186,C5780,C10229,C6916,C6173,,
C12M 1/113,C1186,C5780,C10229,C6916,C6173,,
C12M 1/12,C1186,C5780,C10229,C12791,,,
C12M 1/14,C1186,C5780,C10229,C4164,,,
C12M 1/16,C1186,C5780,C10229,C9970,C14809,,
C12M 1/18,C1186,C5780,C10229,C9970,C14809,,
C12M 1/20,C1186,C5780,C10229,C9970,C14809,,
C12M 1/21,C1186,C5780,C10229,,,,
C12M 1/22,C1186,C5780,C10229,C4164,,,
C12M 1/24,C1186,C5780,C10229,C4164,,,
C12M 1/26,C1186,C5780,C10229,,,,
C12M 1/28,C1186,C5780,C10229,C4164,,,
C12M 1/30,C1186,C5780,C10229,C4164,C14075,,
C12M 1/32,C1186,C5780,C10229,,,,
C12M 1/33,C1186,C5780,C10229,C4763,,,
C12M 1/34,C1186,C5786,C10228,,,,
C12M 1/36,C1186,C5780,C10229,,,,
C12M 1/38,C1186,C5780,C10229,C15793,,,
C12M 1/40,C1186,C5780,,,,,
C12M 1/42,C1186,C5780,C10268,C5696,,,
C12M 3/00,C3209,C1186,,,,,
C12M 3/02,C15558,C1186,,,,,
C12M 3/04,C3209,C1186,,,,,
C12M 3/06,C3209,C1186,C12791,,,,
C12M 3/08,C188864,C1186,C600,,,,
C12M 3/10,C3209,C1186,,,,,
C12N 1/00,C10268,,,,,,
C12N 1/02,C10268,C14364,C9970,,,,
C12N 1/04,C10268,C16808,,,,,
C12N 1/06,C10268,C9619,,,,,
C12N 1/08,C10268,C11060,,,,,
C12N 1/10,C12956,C9970,,,,,
C12N 1/11,C12956,C6980,C188248,,,,
C12N 1/12,C10210,,,,,,
C12N 1/13,C10210,C6980,C188248,,,,
C12N 1/14,C6764,,,,,,
C12N 1/15,C6764,C6980,C188248,,,,
C12N 1/16,C17306,,,,,,
C12N 1/18,C17306,,,,,,
C12N 1/19,C17306,C6980,C188248,,,,
C12N 1/20,C1678,,,,,,
C12N 1/21,C1678,C6980,C188248,,,,
C12N 1/22,C10268,C3246,,,,,
C12N 1/24,C10268,C188219,,,,,
C12N 1/26,C10268,C8019,,,,,
C12N 1/28,C10268,C8019,C742,,,,
C12N 1/30,C10268,C8019,,,,,
C12N 1/32,C10268,C192772,,,,,
C12N 1/34,C10268,C6470,C9970,,,,
C12N 1/36,C10268,C3209,,,,,
C12N 1/38,C10268,C188749,,,,,
C12N 3/00,C10268,C15040,C10224,,,,
C12N 5/00,C3226,,,,,,
C12N 5/02,C3226,C3209,,,,,
C12N 5/04,C3226,C12368,,,,,
C12N 5/07,C3226,C1052,,,,,
C12N 5/071,C3226,C1052,,,,,
C12N 5/073,C3226,C1052,C6207,,,,
C12N 5/0735,C194464,C1052,C6207,,,,
C12N 5/074,C194464,C1052,,,,,
C12N 5/075,C3226,C1052,,,,,
C12N 5/076,C3226,C1052,,,,,
C12N 5/077,C3226,C1052,,,,,
C12N 5/0775,C194464,C1052,,,,,
C12N 5/078,C3226,C1052,C2209,,,,
C12N 5/0781,C9306,C1052,C2209,,,,
C12N 5/0783,C9306,C1052,C2209,,,,
C12N 5/0784,C9306,C1052,C2209,,,,
C12N 5/0786,C9306,C1052,C2209,,,,
C12N 5/0787,C9306,C1052,C2209,,,,
C12N 5/0789,C194464,C1052,,,,,
C12N 5/079,C3226,C1052,,,,,
C12N 5/0793,C3226,C1052,,,,,
C12N 5/0797,C194464,C1052,,,,,
C12N 5/09,C3226,C2797,,,,,
C12N 5/095,C194464,C2797,,,,,
C12N 5/10,C3226,C6980,C188300,,,,
C12N 5/12,C3226,C6980,C188300,,,,
C12N 5/14,C3226,C6980,C16275,,,,
C12N 5/16,C3226,C6980,C16274,,,,
C12N 5/18,C3226,C6980,C16274,,,,
C12N 5/20,C3226,C6980,C16274,C9306,,,
C12N 5/22,C3226,C6980,C188300,C7979,,,
C12N 5/24,C3226,C6980,C188300,C9306,,,
C12N 5/26,C3226,C6980,C188300,,,,
C12N 5/28,C3226,C6980,C188300,C7979,,,
C12N 7/00,C16870,,,,,,
C12N 7/01,C16870,C6980,C188248,,,,
C12N 7/02,C16870,C13098,,,,,
C12N 7/04,C16870,C16868,,,,,
C12N 7/06,C16870,C16868,C194119,,,,
C12N 7/08,C16870,C16868,,,,,
C12N 9/00,C5780,C191749,C12791,,,,
C12N 9/02,C11427,,,,,,
C12N 9/04,C11427,,,,,,
C12N 9/06,C11427,C10731,,,,,
C12N 9/08,C11427,C7563,,,,,
C12N 9/10,C16269,,,,,,
C12N 9/12,C12137,,,,,,
C12N 9/14,C8046,,,,,,
C12N 9/16,C5877,,,,,,
C12N 9/18,C3000,,,,,,
C12N 9/20,C16331,,,,,,
C12N 9/22,C13653,,,,,,
C12N 9/24,C191772,,,,,,
C12N 9/26,C7285,,,,,,
C12N 9/28,C19,C10219,,,,,
C12N 9/30,C19,C6761,,,,,
C12N 9/32,C19,C12362,,,,,
C12N 9/34,C7136,,,,,,
C12N 9/36,C191772,,,,,,
C12N 9/38,C191772,,,,,,
C12N 9/40,C191772,,,,,,
C12N 9/42,C191772,,,,,,
C12N 9/44,C191772,,,,,,
C12N 9/46,C4999,,,,,,
C12N 9/48,C11904,,,,,,
C12N 9/50,C12925,,,,,,
C12N 9/52,C12925,C10219,C1678,,,,
C12N 9/54,C12925,C10219,C1620,,,,
C12N 9/56,C12925,C10219,C1620,,,,
C12N 9/58,C12925,C6761,,,,,
C12N 9/60,C12925,C17304,,,,,
C12N 9/62,C12925,C6761,C1437,,,,
C12N 9/64,C12925,C1046,,,,,
C12N 9/66,C5541,,,,,,
C12N 9/68,C12375,,,,,,
C12N 9/70,C8822,,,,,,
C12N 9/72,C8822,,,,,,
C12N 9/74,C191745,,,,,,
C12N 9/76,C191745,,,,,,
C12N 9/78,C8046,,,,,,
C12N 9/80,C875,,,,,,
C12N 9/82,C1418,,,,,,
C12N 9/84,C875,C11818,,,,,
C12N 9/86,C8046,,,,,,
C12N 9/88,C9595,,,,,,
C12N 9/90,C8553,,,,,,
C12N 9/92,C7187,,,,,,
C12N 9/94,C11560,,,,,,
C12N 9/96,C5780,C15091,,,,,
C12N 9/98,C12791,C7380,C6410,C5780,,,
C12N 9/99,C192867,C3402,,,,,
C12N 11/00,C8222,,,,,,
C12N 11/02,C8222,C11306,,,,,
C12N 11/04,C8222,C11306,C5661,,,,
C12N 11/06,C8222,C11306,,,,,
C12N 11/08,C8222,C12541,,,,,
C12N 11/082,C8222,C12541,,,,,
C12N 11/084,C8222,C12582,,,,,
C12N 11/087,C8222,C12382,,,,,
C12N 11/089,C8222,C12382,,,,,
C12N 11/091,C8222,C13515,,,,,
C12N 11/093,C8222,C12579,,,,,
C12N 11/096,C8222,C12382,,,,,
C12N 11/098,C8222,C12382,,,,,
C12N 11/10,C8222,C2976,,,,,
C12N 11/12,C8222,C3246,,,,,
C12N 11/14,C8222,C8345,,,,,
C12N 11/16,C8222,C3209,,,,,
C12N 11/18,C8222,C5780,,,,,
C12N 13/00,C10268,C5780,C5696,,,,
C12N 15/00,C10663,C6985,C11060,,,,
C12N 15/01,C10660,C6985,,,,,
C12N 15/02,C8010,C3226,,,,,
C12N 15/03,C8010,C3226,C1678,,,,
C12N 15/04,C8010,C3226,C6764,,,,
C12N 15/05,C8010,C3226,C12368,,,,
C12N 15/06,C8010,C3226,C1052,,,,
C12N 15/07,C8010,C3226,C1052,,,,
C12N 15/08,C8010,C3226,,,,,
C12N 15/09,C195584,C5267,,,,,
C12N 15/10,C195584,C11060,,,,,
C12N 15/11,C195584,C11060,,,,,
C12N 15/113,C195584,C11060,C6968,,,,
C12N 15/115,C195584,C11060,C192686,,,,
C12N 15/117,C195584,C11060,C8251,,,,
C12N 15/12,C195584,C6976,C1046,,,,
C12N 15/13,C195584,C6976,C8243,,,,
C12N 15/14,C195584,C6976,C666,,,,
C12N 15/15,C195584,C6976,C12926,,,,
C12N 15/16,C195584,C6976,C7916,,,,
C12N 15/17,C195584,C6976,C8375,,,,
C12N 15/18,C195584,C6976,C7480,,,,
C12N 15/19,C195584,C6976,C4700,,,,
C12N 15/20,C195584,C6976,C4700,,,,
C12N 15/21,C195584,C6976,C4700,,,,
C12N 15/22,C195584,C6976,C4700,,,,
C12N 15/23,C195584,C6976,C4700,,,,
C12N 15/24,C195584,C6976,C4700,,,,
C12N 15/25,C195584,C6976,C4700,,,,
C12N 15/26,C195584,C6976,C4700,,,,
C12N 15/27,C195584,C6976,C7283,,,,
C12N 15/28,C195584,C6976,C4700,,,,
C12N 15/29,C195584,C6976,C12362,,,,
C12N 15/30,C195584,C6976,C12956,C10219,,,
C12N 15/31,C195584,C6976,C10219,,,,
C12N 15/32,C195584,C6976,C10219,C1620,,,
C12N 15/33,C195584,C6976,C10219,C16870,,,
C12N 15/34,C195584,C6976,C10219,C16870,C5267,,
C12N 15/35,C195584,C6976,C10219,C188494,,,
C12N 15/36,C195584,C6976,C10219,C16870,C5267,,
C12N 15/37,C195584,C6976,C10219,C16870,C5267,,
C12N 15/38,C195584,C6976,C10219,C7783,,,
C12N 15/39,C195584,C6976,C10219,C16870,C5267,,
C12N 15/40,C195584,C6976,C10219,C16870,C13728,,
C12N 15/41,C195584,C6976,C10219,C16870,C13728,,
C12N 15/42,C195584,C6976,C10219,C188745,,,
C12N 15/43,C195584,C6976,C10219,C133997,,,
C12N 15/44,C195584,C6976,C10219,C16870,C13728,,
C12N 15/45,C195584,C6976,C10219,C16870,C13728,,
C12N 15/46,C195584,C6976,C10219,C16870,C13728,,
C12N 15/47,C195584,C6976,C10219,C16870,C13728,,
C12N 15/48,C195584,C6976,C10219,C16870,C13728,,
C12N 15/49,C195584,C6976,C10219,C188760,,,
C12N 15/50,C195584,C6976,C10219,C188735,,,
C12N 15/51,C195584,C6976,C10219,C7760,,,
C12N 15/52,C195584,C6976,C5780,,,,
C12N 15/53,C195584,C6976,C11427,,,,
C12N 15/54,C195584,C6976,C16269,,,,
C12N 15/55,C195584,C6976,C8046,,,,
C12N 15/56,C195584,C6976,C191772,,,,
C12N 15/57,C195584,C6976,C11904,,,,
C12N 15/58,C195584,C6976,C12377,,,,
C12N 15/59,C195584,C6976,C3665,,,,
C12N 15/60,C195584,C6976,C9595,,,,
C12N 15/61,C195584,C6976,C8553,,,,
C12N 15/62,C195584,C5267,C6816,,,,
C12N 15/63,C195584,C16741,C6972,C6968,,,
C12N 15/64,C195584,C16741,C6972,,,,
C12N 15/65,C195584,C16741,C6972,C188694,,,
C12N 15/66,C195584,C16741,C6972,C5267,,,
C12N 15/67,C195584,C16741,C6972,C6968,,,
C12N 15/68,C195584,C16741,C6972,C6968,C15091,,
C12N 15/69,C195584,C16741,C6972,C6968,,,
C12N 15/70,C195584,C16741,C6972,C6968,C5866,,
C12N 15/71,C195584,C16741,C6972,C6968,C5866,C11269,
C12N 15/72,C195584,C16741,C6972,C6968,C5866,C11269,
C12N 15/73,C195584,C16741,C6972,C6968,C5866,C1695,
C12N 15/74,C195584,C16741,C6972,C6968,C12824,,
C12N 15/75,C195584,C16741,C6972,C6968,C1620,,
C12N 15/76,C195584,C16741,C6972,C6968,C441,C15287,
C12N 15/77,C195584,C16741,C6972,C6968,C4299,C2411,
C12N 15/78,C195584,C16741,C6972,C6968,C12987,,
C12N 15/79,C195584,C16741,C6972,C6968,C5969,,
C12N 15/80,C195584,C16741,C6972,C6968,C6764,,
C12N 15/81,C195584,C16741,C6972,C6968,C17306,,
C12N 15/82,C195584,C16741,C6972,C6968,C12368,C3226,
C12N 15/83,C195584,C16741,C6972,C6968,C12368,C3226,C16870
C12N 15/84,C195584,C16741,C6972,C6968,C12368,C3226,C12374
C12N 15/85,C195584,C16741,C6972,C6968,C1052,C3226,
C12N 15/86,C195584,C16741,C6972,C6968,C1052,C3226,C16870
C12N 15/861,C195584,C16741,C6972,C6968,C1052,C3226,C484
C12N 15/863,C195584,C16741,C6972,C6968,C1052,C3226,C16870
C12N 15/864,C195584,C16741,C6972,C6968,C1052,C3226,C188494
C12N 15/866,C195584,C16741,C6972,C6968,C1052,C3226,C16870
C12N 15/867,C195584,C16741,C6972,C6968,C1052,C3226,C16870
C12N 15/869,C195584,C16741,C6972,C6968,C1052,C3226,C7783
C12N 15/87,C195584,C6972,,,,,
C12N 15/873,C6985,,,,,,
C12N 15/877,C6985,C188627,,,,,
C12N 15/88,C195584,C6972,C10256,,,,
C12N 15/89,C195584,C6972,C98627,,,,
C12N 15/90,C195584,C6972,C5267,C3629,,,
C12P 1/00,C6173,C2101,C10268,C5780,,,
C12P 1/02,C6173,C2101,C6764,,,,
C12P 1/04,C6173,C2101,C1678,,,,
C12P 1/06,C6173,C2101,C442,,,,
C12P 3/00,C6173,C2101,C5615,C8345,,,
C12P 5/00,C6173,C2101,C8019,,,,
C12P 5/02,C6173,C2101,C8019,C193239,,,
C12P 7/00,C6173,C2101,C11306,C11434,,,
C12P 7/02,C6173,C2101,C11306,C11434,C193239,,
C12P 7/04,C6173,C2101,C11306,C11434,C193239,,
C12P 7/06,C6173,C5885,,,,,
C12P 7/08,C6173,C5885,C2628,C16968,C3246,,
C12P 7/10,C6173,C5885,C3246,,,,
C12P 7/12,C6173,C5885,C188219,C16968,C3730,,
C12P 7/14,C6173,C5885,C6171,C10268,,,
C12P 7/16,C6173,C2580,,,,,
C12P 7/18,C6173,C2580,C193239,,,,
C12P 7/20,C6173,C2580,C7251,,,,
C12P 7/22,C6173,C1316,,,,,
C12P 7/24,C6173,C2993,,,,,
C12P 7/26,C6173,C8793,,,,,
C12P 7/28,C6173,C348,,,,,
C12P 7/30,C6173,C348,C8345,,,,
C12P 7/32,C6173,C348,C8345,C10959,,,
C12P 7/34,C6173,C348,C12928,C10959,,,
C12P 7/36,C6173,C348,C7359,C3294,,,
C12P 7/38,C6173,C8793,,,,,
C12P 7/40,C6173,C11306,C193239,,,,
C12P 7/42,C6173,C3002,,,,,
C12P 7/44,C6173,C3002,,,,,
C12P 7/46,C6173,C3002,C2978,C193239,,,
C12P 7/48,C6173,C3002,,,,,
C12P 7/50,C6173,C8790,,,,,
C12P 7/52,C6173,C11305,,,,,
C12P 7/54,C6173,C328,,,,,
C12P 7/56,C6173,C8992,,,,,
C12P 7/58,C6173,C3002,,,,,
C12P 7/60,C6173,C8790,,,,,
C12P 7/62,C6173,C3002,C5879,,,,
C12P 7/625,C6173,C3002,C5879,,,,
C12P 7/64,C6173,C2101,C9416,,,,
C12P 7/6409,C6173,C2101,C6127,,,,
C12P 7/6418,C6173,C2101,C6127,C8051,C6123,,
C12P 7/6427,C6173,C2101,C188220,,,,
C12P 7/6431,C6173,C2101,C9394,,,,
C12P 7/6432,C6173,C2101,C5521,,,,
C12P 7/6434,C6173,C2101,C5281,,,,
C12P 7/6436,C6173,C2101,C6123,,,,
C12P 7/6445,C6173,C2101,C7248,,,,
C12P 7/6454,C6173,C2101,C7248,C5878,,,
C12P 7/6458,C6173,C2101,C7248,C16266,,,
C12P 7/6463,C6173,C2101,C7248,C10268,,,
C12P 7/6472,C6173,C2101,C7248,C188220,,,
C12P 7/6481,C6173,C2101,C12125,,,,
C12P 7/649,C6173,C2101,C193236,,,,
C12P 7/66,C6173,C2101,C11306,C193239,,,
C12P 9/00,C6173,C2101,C11306,C10094,C193239,,
C12P 11/00,C6173,C2101,C188228,,,,
C12P 13/00,C6173,C2101,C11311,,,,
C12P 13/02,C6173,C2101,C876,,,,
C12P 13/04,C6173,C2101,C885,,,,
C12P 13/06,C6173,C2101,C885,,,,
C12P 13/08,C6173,C2101,C885,,,,
C12P 13/10,C6173,C2101,C885,,,,
C12P 13/12,C6173,C2101,C885,,,,
C12P 13/14,C6173,C2101,C885,,,,
C12P 13/16,C6173,C2101,C885,C3002,,,
C12P 13/18,C6173,C2101,C885,C2104,,,
C12P 13/20,C6173,C2101,C885,,,,
C12P 13/22,C6173,C2101,C885,,,,
C12P 13/24,C6173,C2101,C885,,,,
C12P 15/00,C6173,C2101,C8019,,,,
C12P 17/00,C6173,C2101,C7793,,,,
C12P 17/02,C6173,C2101,C7793,C11434,,,
C12P 17/04,C6173,C2101,C7793,,,,
C12P 17/06,C6173,C2101,C7793,,,,
C12P 17/08,C6173,C2101,C7793,,,,
C12P 17/10,C6173,C2101,C7793,C10959,,,
C12P 17/12,C6173,C2101,C7793,,,,
C12P 17/14,C6173,C2101,C7793,,,,
C12P 17/16,C6173,C2101,C7793,,,,
C12P 17/18,C6173,C2101,C7793,,,,
C12P 19/00,C6173,C2101,C13885,,,,
C12P 19/02,C6173,C2101,C10483,,,,
C12P 19/04,C6173,C2101,C12569,,,,
C12P 19/06,C6173,C2101,C17217,,,,
C12P 19/08,C6173,C2101,C4997,,,,
C12P 19/10,C6173,C2101,C13060,,,,
C12P 19/12,C6173,C2101,C5210,,,,
C12P 19/14,C6173,C2101,C2970,,,,
C12P 19/16,C6173,C2101,C7285,,,,
C12P 19/18,C6173,C2101,C15142,,,,
C12P 19/20,C6173,C2101,C7136,,,,
C12P 19/22,C6173,C2101,C19,,,,
C12P 19/24,C6173,C2101,C8553,,,,
C12P 19/26,C6173,C2101,C11311,,,,
C12P 19/28,C6173,C2101,C7286,,,,
C12P 19/30,C6173,C2101,C11066,,,,
C12P 19/32,C6173,C2101,C11066,,,,
C12P 19/34,C6173,C2101,C11066,,,,
C12P 19/36,C6173,C2101,C11066,,,,
C12P 19/38,C6173,C2101,C11063,,,,
C12P 19/40,C6173,C2101,C11063,C7793,,,
C12P 19/42,C6173,C2101,C3880,,,,
C12P 19/44,C6173,C2101,C7286,,,,
C12P 19/46,C6173,C2101,C13885,C11434,C7793,,
C12P 19/48,C6173,C2101,C13885,C11434,C7793,,
C12P 19/50,C6173,C2101,C13885,C7793,C11434,,
C12P 19/52,C6173,C2101,C13885,C7793,,,
C12P 19/54,C6173,C2101,C13885,C7793,C11311,,
C12P 19/56,C6173,C2101,C13885,C7793,C11434,,
C12P 19/58,C6173,C2101,C13885,C7793,C11434,,
C12P 19/60,C6173,C2101,C13885,C7793,C11434,,
C12P 19/62,C6173,C2101,C13885,C7793,C11434,,
C12P 19/64,C6173,C2101,C188228,C7286,C11434,,
C12P 21/00,C6173,C2101,C12928,,,,
C12P 21/02,C6173,C2101,C12928,C885,,,
C12P 21/04,C6173,C2101,C11906,,,,
C12P 21/06,C6173,C2101,C11906,C8051,,,
C12P 21/08,C6173,C2101,C10469,,,,
C12P 23/00,C6173,C2101,C8019,,,,
C12P 25/00,C6173,C2101,,,,,
C12P 27/00,C6173,C2101,C12359,,,,
C12P 29/00,C6173,C2101,C12359,,,,
C12P 31/00,C6173,C2101,C7793,,,,
C12P 33/00,C6173,C2101,C15199,,,,
C12P 33/02,C6173,C2101,C15199,,,,
C12P 33/04,C6173,C2101,C15199,,,,
C12P 33/06,C6173,C2101,C15199,C8090,,,
C12P 33/08,C6173,C2101,C15199,C8090,,,
C12P 33/10,C6173,C2101,C15199,C8090,,,
C12P 33/12,C6173,C2101,C15199,C8090,,,
C12P 33/14,C6173,C2101,C15199,C8090,,,
C12P 33/16,C6173,C2101,C15199,C8090,,,
C12P 33/18,C6173,C2101,C15199,C8090,,,
C12P 33/20,C6173,C2101,C15199,C8090,,,
C12P 35/00,C6173,C2101,C7793,,,,
C12P 35/02,C6173,C2101,C7793,,,,
C12P 35/04,C6173,C2101,C7793,C467,,,
C12P 35/06,C6173,C2101,C3276,,,,
C12P 35/08,C6173,C2101,C3276,,,,
C12P 37/00,C6173,C2101,C7793,,,,
C12P 37/02,C6173,C2101,C7793,C1316,,,
C12P 37/04,C6173,C2101,C7793,C467,,,
C12P 37/06,C6173,C2101,C7793,,,,
C12P 39/00,C6173,C2101,C10268,,,,
C12P 41/00,C6173,C2101,C15188,C14364,,,
C12Q 1/00,C2100,C980,,,,,
C12Q 1/02,C10228,,,,,,
C12Q 1/04,C10228,C9970,,,,,
C12Q 1/06,C10228,C4012,C9970,,,,
C12Q 1/08,C10228,C4012,C9970,,,,
C12Q 1/10,C10228,C5735,,,,,
C12Q 1/12,C10228,C1678,,,,,
C12Q 1/14,C10228,C1678,C14949,,,,
C12Q 1/16,C10228,C13273,,,,,
C12Q 1/18,C10228,C1134,,,,,
C12Q 1/20,C10228,C1134,C9970,,,,
C12Q 1/22,C10228,C10215,,,,,
C12Q 1/24,C10228,C14075,,,,,
C12Q 1/25,C5786,,,,,,
C12Q 1/26,C5786,C11427,,,,,
C12Q 1/28,C5786,C11962,,,,,
C12Q 1/30,C5786,C3141,,,,,
C12Q 1/32,C5786,C4895,,,,,
C12Q 1/34,C5786,C8046,,,,,
C12Q 1/37,C5786,C12925,,,,,
C12Q 1/40,C5786,C942,,,,,
C12Q 1/42,C5786,C12103,,,,,
C12Q 1/44,C5786,C5877,,,,,
C12Q 1/46,C5786,C3605,,,,,
C12Q 1/48,C5786,C16269,,,,,
C12Q 1/50,C5786,C8822,,,,,
C12Q 1/52,C5786,C16259,,,,,
C12Q 1/527,C5786,C9595,,,,,
C12Q 1/533,C5786,C8553,,,,,
C12Q 1/54,C980,C10483,,,,,
C12Q 1/56,C980,C3845,C2213,,,,
C12Q 1/58,C980,,,,,,
C12Q 1/60,C980,C3595,,,,,
C12Q 1/61,C980,C16401,,,,,
C12Q 1/62,C980,C16656,,,,,
C12Q 1/64,C10228,,,,,,
C12Q 1/66,C5786,C2081,,,,,
C12Q 1/68,C980,C11060,,,,,
C12Q 1/6804,C8232,C11060,,,,,
C12Q 1/6806,C6985,C11060,,,,,
C12Q 1/6809,C6985,C11060,,,,,
C12Q 1/6811,C6985,C11060,C1130,,,,
C12Q 1/6813,C6985,C11060,C8010,,,,
C12Q 1/6816,C6985,C11060,C8010,,,,
C12Q 1/6818,C6985,C11060,C8010,,,,
C12Q 1/682,C193096,C11060,,,,,
C12Q 1/6823,C6985,C11060,C188694,,,,
C12Q 1/6825,C6985,C11060,C14354,,,,
C12Q 1/6827,C6985,C11060,C14354,,,,
C12Q 1/683,C6985,C11060,C13533,,,,
C12Q 1/6832,C8010,C11060,,,,,
C12Q 1/6834,C6985,C11060,,,,,
C12Q 1/6837,C6970,C11060,,,,,
C12Q 1/6839,C8010,C11060,,,,,
C12Q 1/6841,C8010,C11060,,,,,
C12Q 1/6844,C6985,C11060,C193096,,,,
C12Q 1/6848,C6985,C11060,C193096,,,,
C12Q 1/6851,C6985,C11060,C193096,,,,
C12Q 1/6853,C6985,C11060,C193096,C10396,,,
C12Q 1/6855,C6985,C11060,C193096,C10396,,,
C12Q 1/6858,C6985,C11060,C193096,C772,,,
C12Q 1/686,C11714,C11060,,,,,
C12Q 1/6862,C193097,C11060,,,,,
C12Q 1/6865,C6985,C11060,C12833,C193096,,,
C12Q 1/6867,C6985,C11060,C193096,,,,
C12Q 1/6869,C6985,C11060,C14372,,,,
C12Q 1/6872,C9888,C11060,C14372,,,,
C12Q 1/6874,C8010,C11060,C14372,,,,
C12Q 1/6876,C6985,C11060,,,,,
C12Q 1/6879,C6985,C11060,C14423,,,,
C12Q 1/6881,C16566,C11060,,,,,
C12Q 1/6883,C6985,C11060,C10663,C5214,,,
